what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1324043772843
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1324043795562
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1324043800140
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1324043801046
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1324043804578
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1324043808296
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1324043810234
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1324043815609
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1324043817375
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1324043817484
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1324065050218
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1324065093578
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1324065094921
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1324065094921
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1324065095046
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1324065122921
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1324065129015
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1324065130375
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1324065134453
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.ClassFileEditor",1324065144140
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.ClassFileEditor",1324065144218
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1324065146343
closed,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.ClassFileEditor",1324065146343
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.close",1324065146359
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1324065149062
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1324065152656
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1324065207671
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1324065210171
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1324065222718
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1324065237062
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1324065249062
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1324065277781
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1324065283109
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.delete.line",1324065300453
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1324065300812
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1324065309625
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1324065382437
activated,view,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit.ResultView",1324065397421
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1324065401109
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1324065431468
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1324065444859
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1324065448203
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1324065448203
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1324065448328
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1324065476812
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1324065493343
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1324065498000
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1324065500546
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1324065501875
error,log,,,"Referenced part does not exist yet: org.eclipse.ui.views.ProblemView.",1324065502078
opened,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.DebugView",1324065502718
opened,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.VariableView",1324065502859
opened,view,com.android.ide.eclipse.ddms,9.0.0.v201101191456-93220,"com.android.ide.eclipse.ddms.views.LogCatView",1324065503234
activated,perspective,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.DebugPerspective",1324065503359
opened,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.BreakpointView",1324065504453
activated,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.VariableView",1324065532546
activated,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.DebugView",1324065536500
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Terminate",1324065536593
activated,perspective,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.JavaPerspective",1324065538968
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1324065539000
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1324065541453
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1324065550109
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1324065553593
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1324065554703
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1324065559859
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1324065559875
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1324065560093
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1324065584265
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1324065592328
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1324065592328
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1324065592453
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1324065655337
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1324065660962
opened,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1324065661196
activated,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1324065661274
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.refresh",1324065662930
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1324065666008
closed,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1324065666008
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.close",1324065666008
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1324065667539
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1324065667539
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1324065667742
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1324065708082
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1324065712315
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1324065712550
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1324065720143
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1324065722752
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1324065746156
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1324065750421
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1324065758310
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1324065776090
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1324065782370
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1324065787807
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1324065789166
activated,perspective,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.DebugPerspective",1324065789260
activated,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.DebugView",1324065793728
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Resume",1324065793838
activated,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.VariableView",1324065798587
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1324065859393
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1324065861659
activated,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.DebugView",1324065864080
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Resume",1324065864205
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1324065865846
activated,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.DebugView",1324065867486
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Resume",1324065867658
activated,perspective,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.JavaPerspective",1324065874532
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1324065874563
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1324065875360
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1324065878954
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1324065880969
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1324065881219
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1324065881219
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1324065881344
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1324065902717
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1324065903685
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1324065904982
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1324065906732
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1324065906982
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1324065906982
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1324065907076
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1324065920090
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1324065920105
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1324065920277
executed,command,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1324065920824
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.delete.line",1324065924324
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.delete.line",1324065924558
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1324065924902
executed,command,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1324065925698
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1324065937635
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1324065937869
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1324065946274
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1324065947540
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1324065948337
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1324065948633
